# HOSTNAME=login-0001
# N=12000
# DEBUG=0
# NUM_ITERS=20
# BLOCK_SIZE=200
ALGO,NUM_THREADS,REP,RUNNING_TIME,OUTPUT
1,12,3,23.803198582027107,-1839653588
1,12,4,24.060384989716113,-1839653588
1,12,5,23.99577241903171,-1839653588
1,12,6,23.847276150248945,-1839653588
1,12,7,24.03791122417897,-1839653588
1,12,8,23.940661274828017,-1839653588
1,12,9,23.958340432029217,-1839653588
1,12,10,24.179056327790022,-1839653588
1,13,1,24.720773618668318,-1839653588
1,13,2,24.65734230587259,-1839653588
1,13,3,24.7876529218629,-1839653588
1,13,4,24.41690233303234,-1839653588
1,13,5,24.692176172044128,-1839653588
1,13,6,24.535265260841697,-1839653588
1,13,7,24.55700251320377,-1839653588
1,13,8,24.70959758106619,-1839653588
1,13,9,24.823218184057623,-1839653588
1,13,10,24.808460230007768,-1839653588
1,14,1,25.156841272953898,-1839653588
1,14,2,25.616200821008533,-1839653588
1,14,3,25.393183420877904,-1839653588
1,14,4,25.302723770961165,-1839653588
1,14,5,25.635410794056952,-1839653588
1,14,6,25.832999150734395,-1839653588
1,14,7,25.181015701964498,-1839653588
1,14,8,25.784054073039442,-1839653588
1,14,9,25.289994488004595,-1839653588
1,14,10,25.306724998168647,-1839653588
1,15,1,26.055079753044993,-1839653588
1,15,2,26.223744820803404,-1839653588
1,15,3,26.169243910815567,-1839653588
1,15,4,25.859302648808807,-1839653588
1,15,5,26.088484195061028,-1839653588
1,15,6,25.872634794097394,-1839653588
1,15,7,26.07508306624368,-1839653588
1,15,8,26.21342212986201,-1839653588
1,15,9,25.88391231186688,-1839653588
1,15,10,26.213125608861446,-1839653588
1,16,1,26.975797075312585,-1839653588
1,16,2,26.944940608926117,-1839653588
1,16,3,26.659821320790797,-1839653588
1,16,4,26.88617992028594,-1839653588
1,16,5,26.9644792531617,-1839653588
1,16,6,26.797628694679588,-1839653588
1,16,7,26.808071786072105,-1839653588
1,16,8,26.465338210575283,-1839653588
1,16,9,26.797095511574298,-1839653588
1,16,10,26.96349330479279,-1839653588
1,17,1,27.7352124187164,-1839653588
1,17,2,27.41311178682372,-1839653588
1,17,3,27.553132697939873,-1839653588
1,17,4,27.565085113979876,-1839653588
1,17,5,27.82720248075202,-1839653588
1,17,6,27.501457531005144,-1839653588
1,17,7,27.466772934421897,-1839653588
1,17,8,27.576902942266315,-1839653588
1,17,9,27.53652516612783,-1839653588
1,17,10,27.617404860910028,-1839653588
1,18,1,28.5299160387367,-1839653588
1,18,2,28.094947008881718,-1839653588
1,18,3,28.07456384971738,-1839653588
1,18,4,28.17154312878847,-1839653588
1,18,5,28.65017082588747,-1839653588
1,18,6,28.491255384404212,-1839653588
1,18,7,28.5416996399872,-1839653588
1,18,8,28.500444089062512,-1839653588
1,18,9,28.207233180757612,-1839653588
1,18,10,28.256980447098613,-1839653588
1,19,1,28.975342020392418,-1839653588
1,19,2,28.961783424951136,-1839653588
1,19,3,28.969067947007716,-1839653588
1,19,4,28.964944072067738,-1839653588
1,19,5,28.789849790744483,-1839653588
1,19,6,28.803855860140175,-1839653588
1,19,7,29.019155689049512,-1839653588
1,19,8,29.122993686702102,-1839653588
1,19,9,28.849938163999468,-1839653588
1,19,10,28.877471627201885,-1839653588
1,20,1,29.29189609363675,-1839653588
1,20,2,29.7684633359313,-1839653588
1,20,3,29.839062366168946,-1839653588
1,20,4,29.640363335143775,-1839653588
1,20,5,29.848913475871086,-1839653588
1,20,6,30.036575662903488,-1839653588
1,20,7,29.64140198426321,-1839653588
1,20,8,29.965916362125427,-1839653588
1,20,9,29.43632851820439,-1839653588
1,20,10,29.932604795787483,-1839653588
2,1,1,8.65689307777211,1106170086
2,1,2,8.655478755012155,1106170086
2,1,3,8.661212563049048,1106170086
2,1,4,8.638489722739905,1106170086
2,1,5,8.651821922976524,1106170086
2,1,6,8.639790699351579,1106170086
2,1,7,8.640381099190563,1106170086
2,1,8,8.638184522278607,1106170086
2,1,9,8.63950522011146,1106170086
2,1,10,8.657546162139624,1106170086
2,2,1,8.650232134386897,1106170086
2,2,2,8.64844627538696,1106170086
2,2,3,8.630637221969664,1106170086
2,2,4,8.631360481958836,1106170086
2,2,5,8.642459064722061,1106170086
2,2,6,8.641386844683439,1106170086
2,2,7,8.639331922866404,1106170086
2,2,8,8.671870866324753,1106170086
2,2,9,8.624126620125026,1106170086
2,2,10,8.639022937044501,1106170086
2,3,1,8.65910911699757,1106170086
2,3,2,8.667458252049983,1106170086
2,3,3,8.670917660929263,1106170086
2,3,4,8.676877511199564,1106170086
2,3,5,8.6754404399544,1106170086
2,3,6,8.674105004873127,1106170086
2,3,7,8.653440662659705,1106170086
2,3,8,8.651991015765816,1106170086
2,3,9,8.65328818699345,1106170086
2,3,10,8.668747312854975,1106170086
2,4,1,8.659369448199868,1106170086
2,4,2,8.682498049922287,1106170086
2,4,3,8.662394663318992,1106170086
2,4,4,8.660779885016382,1106170086
2,4,5,8.667694551870227,1106170086
2,4,6,8.652595546096563,1106170086
2,4,7,8.65404237806797,1106170086
2,4,8,8.672656592912972,1106170086
2,4,9,8.692892407998443,1106170086
2,4,10,8.691988459788263,1106170086
2,5,1,8.69301878893748,1106170086
2,5,2,8.696799292694777,1106170086
2,5,3,8.699188751168549,1106170086
2,5,4,8.697856382932514,1106170086
2,5,5,8.698154620360583,1106170086
2,5,6,8.683117484673858,1106170086
2,5,7,8.682629223912954,1106170086
2,5,8,8.699371777940542,1106170086
2,5,9,8.7018474182114,1106170086
2,5,10,8.697386899963021,1106170086
2,6,1,8.702038585674018,1106170086
2,6,2,8.701326373033226,1106170086
2,6,3,8.699661758262664,1106170086
2,6,4,8.682886771857738,1106170086
2,6,5,8.685255657881498,1106170086
2,6,6,8.700171270407736,1106170086
2,6,7,8.699240176007152,1106170086
2,6,8,8.679537063930184,1106170086
2,6,9,8.708197734318674,1106170086
2,6,10,8.685258083045483,1106170086
2,7,1,8.702137463260442,1106170086
2,7,2,8.703582098241895,1106170086
2,7,3,8.701045173685998,1106170086
2,7,4,8.70492098107934,1106170086
2,7,5,8.719521194696426,1106170086
2,7,6,8.703873689752072,1106170086
2,7,7,8.702556593809277,1106170086
2,7,8,8.669922620989382,1106170086
2,7,9,8.668999187182635,1106170086
2,7,10,8.669509998057038,1106170086
2,8,1,8.6954864282161,1106170086
2,8,2,8.686912521254271,1106170086
2,8,3,8.683913207612932,1106170086
2,8,4,8.67471098806709,1106170086
2,8,5,8.673092982266098,1106170086
2,8,6,8.691803966648877,1106170086
2,8,7,8.688046311959624,1106170086
2,8,8,8.691341435071081,1106170086
2,8,9,8.679201702121645,1106170086
2,8,10,8.691968336701393,1106170086
2,9,1,8.692455025855452,1106170086
2,9,2,8.696305426303297,1106170086
2,9,3,8.691505933646113,1106170086
2,9,4,8.69882139004767,1106170086
2,9,5,8.674897347111255,1106170086
2,9,6,8.693747131153941,1106170086
2,9,7,8.672615914605558,1106170086
2,9,8,8.702186097856611,1106170086
2,9,9,8.684340522158891,1106170086
2,9,10,8.671526161953807,1106170086
2,10,1,8.688609436620027,1106170086
2,10,2,8.682866852730513,1106170086
2,10,3,8.687290680129081,1106170086
2,10,4,8.696864026132971,1106170086
2,10,5,8.688932328019291,1106170086
2,10,6,8.69556737318635,1106170086
2,10,7,8.671162229962647,1106170086
2,10,8,8.693021164741367,1106170086
2,10,9,8.687044576276094,1106170086
2,10,10,8.64904673397541,1106170086
2,11,1,8.689871944952756,1106170086
2,11,2,8.694110559299588,1106170086
2,11,3,8.673752445261925,1106170086
2,11,4,8.677277129609138,1106170086
2,11,5,8.671394043136388,1106170086
2,11,6,8.680776917375624,1106170086
2,11,7,8.674538431223482,1106170086
2,11,8,8.679938638117164,1106170086
2,11,9,8.685362468939275,1106170086
2,11,10,8.689486342016608,1106170086
2,12,1,8.68489657016471,1106170086
2,12,2,8.676671904046088,1106170086
2,12,3,8.667114046867937,1106170086
2,12,4,8.691241330001503,1106170086
2,12,5,8.696644575800747,1106170086
2,12,6,8.685448988340795,1106170086
2,12,7,8.681792025920004,1106170086
2,12,8,8.684603932779282,1106170086
2,12,9,8.67919446900487,1106170086
2,12,10,8.678360094316304,1106170086
2,13,1,8.68248224304989,1106170086
2,13,2,8.669813672080636,1106170086
2,13,3,8.664873636327684,1106170086
2,13,4,8.670840051956475,1106170086
2,13,5,8.665666935965419,1106170086
2,13,6,8.6607296182774,1106170086
2,13,7,8.700928871985525,1106170086
2,13,8,8.67793548014015,1106170086
2,13,9,8.677892567124218,1106170086
2,13,10,8.666793721728027,1106170086
2,14,1,8.675989018753171,1106170086
2,14,2,8.694998506922275,1106170086
2,14,3,8.711851156316698,1106170086
2,14,4,8.698164897039533,1106170086
2,14,5,8.69273481098935,1106170086
2,14,6,8.697669916786253,1106170086
2,14,7,8.697160688228905,1106170086
2,14,8,8.696435340680182,1106170086
2,14,9,8.678645064122975,1106170086
2,14,10,8.685624486766756,1106170086
2,15,1,8.626725899986923,1106170086
2,15,2,8.681996118742973,1106170086
2,15,3,8.698605777695775,1106170086
2,15,4,8.679308793973178,1106170086
2,15,5,8.677608643192798,1106170086
2,15,6,8.698176357895136,1106170086
2,15,7,8.692259713541716,1106170086
2,15,8,8.69863804616034,1106170086
2,15,9,8.678945125080645,1106170086
2,15,10,8.681117071770132,1106170086
2,16,1,8.701829104218632,1106170086
2,16,2,8.70417746109888,1106170086
2,16,3,8.701500223018229,1106170086
2,16,4,8.718439298216254,1106170086
2,16,5,8.660103298258036,1106170086
2,16,6,8.66699335258454,1106170086
2,16,7,8.667336556594819,1106170086
2,16,8,8.685697860084474,1106170086
2,16,9,8.682945309206843,1106170086
2,16,10,8.689332330133766,1106170086
2,17,1,8.687571463175118,1106170086
2,17,2,8.671640001237392,1106170086
2,17,3,8.684001686051488,1106170086
2,17,4,8.685988195240498,1106170086
2,17,5,8.681008868385106,1106170086
2,17,6,8.684327763039619,1106170086
2,17,7,8.691893561277539,1106170086
2,17,8,8.649759852793068,1106170086
2,17,9,8.68157126288861,1106170086
2,17,10,8.667646124958992,1106170086
2,18,1,8.693476079963148,1106170086
2,18,2,8.692975926212966,1106170086
2,18,3,8.692784112878144,1106170086
2,18,4,8.741195896174759,1106170086
2,18,5,8.67288374202326,1106170086
2,18,6,8.674627090804279,1106170086
2,18,7,8.67427672026679,1106170086
2,18,8,8.674578576814383,1106170086
2,18,9,8.673006628639996,1106170086
2,18,10,8.672028900124133,1106170086
2,19,1,8.672896652948111,1106170086
2,19,2,8.714369714260101,1106170086
2,19,3,8.674547336064279,1106170086
2,19,4,8.699404565617442,1106170086
2,19,5,8.683767305221409,1106170086
2,19,6,8.683125886134803,1106170086
2,19,7,8.676322747953236,1106170086
2,19,8,8.702000202145427,1106170086
2,19,9,8.693768737837672,1106170086
2,19,10,8.705764537677169,1106170086
2,20,1,8.707083264831454,1106170086
2,20,2,8.722412665840238,1106170086
2,20,3,8.71221188036725,1106170086
2,20,4,8.717848688364029,1106170086
2,20,5,8.730037279892713,1106170086
2,20,6,8.713575606234372,1106170086
2,20,7,8.709165859036148,1106170086
2,20,8,8.696224950719625,1106170086
2,20,9,8.689358855132014,1106170086
2,20,10,8.71511225681752,1106170086
